Deck URL,Deck Title,Card Quantity,Card Code,id,pack_id,name,rarity,category,img_url,img_full_url,colors,cost,attributes,power,counter,types,effect,trigger
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,1,OP01-017,OP01-017,569101,Nico Robin,Rare,Character,../images/cardlist/card/OP01-017.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017.png?250530,Red,3.0,Strike,4000.0,1000.0,Straw Hat Crew,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,2,OP01-025,OP01-025,569101,Roronoa Zoro,SuperRare,Character,../images/cardlist/card/OP01-025.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-025.png?250530,Red,3.0,Slash,5000.0,,"Supernovas, Straw Hat Crew",[Rush] (This card can attack on the turn in which it is played.),
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,2,ST01-013,ST01-013,569001,Roronoa Zoro,SuperRare,Character,../images/cardlist/card/ST01-013.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-013.png?250530,Red,3.0,Slash,5000.0,,"Supernovas, Straw Hat Crew",[DON!! x1] This Character gains +1000 power.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,3,OP10-011,OP10-011,569110,Tony Tony.Chopper,Rare,Character,../images/cardlist/card/OP10-011.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-011.png?250530,Red,4.0,Strike,4000.0,2000.0,"Punk Hazard, Straw Hat Crew","[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[Opponent's Turn] This Character gains +2000 power.",
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,3,EB01-003,EB01-003,569201,Kid &amp; Killer,Rare,Character,../images/cardlist/card/EB01-003.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-003.png?250530,Red,4.0,"Slash, Special",5000.0,,"Supernovas, Kid Pirates","[Rush] (This card can attack on the turn in which it is played.)[When Attacking] If your opponent has 2 or less Life cards, this Character gains +2000 power during this turn.",
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,3,ST21-015,ST21-015,569021,Roronoa Zoro,SuperRare,Character,../images/cardlist/card/ST21-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-015.png?250530,Red,4.0,Slash,5000.0,1000.0,Straw Hat Crew,[DON!! x2] This Character gains [Rush].<br>[On K.O.] Play up to 1 red Character card with 6000 power or less other than [Roronoa Zoro] from your hand.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,3,OP04-013,OP04-013,569104,Pell,SuperRare,Character,../images/cardlist/card/OP04-013.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-013.png?250530,Red,5.0,Slash,6000.0,,Alabasta,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 4000 power or less.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,3,ST21-014,ST21-014,569021,Monkey.D.Luffy,SuperRare,Character,../images/cardlist/card/ST21-014.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-014.png?250530,Red,5.0,Strike,6000.0,,"The Four Emperors, Straw Hat Crew",[Rush] (This card can attack on the turn in which it is played.)<br>[When Attacking] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,4,OP08-014,OP08-014,569108,Wapol,Rare,Character,../images/cardlist/card/OP08-014.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-014.png?250530,Red,6.0,Strike,6000.0,1000.0,Drum Kingdom,"[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters −2000 power during this turn. Then, this Character gains +2000 power until the end of your opponent's next turn.",
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,2,OP09-009,OP09-009,569109,Benn.Beckman,SuperRare,Character,../images/cardlist/card/OP09-009.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-009.png?250530,Red,7.0,Ranged,7000.0,1000.0,Red-Haired Pirates,[On Play] Trash up to 1 of your opponent's Characters with 6000 power or less.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,1,OP08-118,OP08-118,569108,Silvers Rayleigh,SecretRare,Character,../images/cardlist/card/OP08-118.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-118.png?250530,Red,8.0,Slash,8000.0,,Former Roger Pirates,"[On Play] Select up to 2 of your opponent's Characters, and give 1 Character −3000 power and the other −2000 power until the end of your opponent's next turn. Then, K.O. up to 1 of your opponent's Characters with 3000 power or less.",
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,2,OP07-015,OP07-015,569107,Monkey.D.Dragon,SuperRare,Character,../images/cardlist/card/OP07-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-015.png?250530,Red,8.0,Special,9000.0,,Revolutionary Army,[Rush] (This card can attack on the turn in which it is played.)<br>[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,1,OP09-118,OP09-118,569109,Gol.D.Roger,SecretRare,Character,../images/cardlist/card/OP09-118.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-118.png?250530,Red,10.0,Slash,13000.0,,"King of the Pirates, Roger Pirates","[Rush] (This card can attack on the turn in which it is played.)<br>When your opponent activates [Blocker], if either you or your opponent has 0 Life cards, you win the game.",
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,2,OP04-016,OP04-016,569104,Bad Manners Kick Course,Rare,Event,../images/cardlist/card/OP04-016.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-016.png?250530,Red,,,,,"Alabasta, Straw Hat Crew",[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[Trigger] Give up to 1 of your opponent's Leader or Character cards −3000 power during this turn.
https://gumgum.gg/decklists/deck/west/op11/5d08be5e-232a-4f5b-b52c-306b9616c4a4,OP11  Sanji Decklist,2,ST21-017,ST21-017,569021,Gum-Gum Mole Pistol,Common,Event,../images/cardlist/card/ST21-017.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-017.png?250530,Red,4.0,,,,"The Four Emperors, Straw Hat Crew","[Main] Give up to 1 of your opponent's Characters −5000 power during this turn. Then, if you have a Character with 6000 power or more, K.O. up to 1 of your opponent's Characters with 2000 power or less.",[Trigger] Activate this card's [Main] effect.
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,1,OP09-001,OP09-001,569109,Shanks,Leader,Leader,../images/cardlist/card/OP09-001.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-001.png?250530,Red,5.0,Slash,5000.0,,"The Four Emperors, Red-Haired Pirates",[Once Per Turn] This effect can be activated when your opponent attacks. Give up to 1 of your opponent's Leader or Character cards −1000 power during this turn.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,OP01-013,OP01-013,569101,Sanji,Rare,Character,../images/cardlist/card/OP01-013.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013.png?250530,Red,2.0,Strike,3000.0,2000.0,Straw Hat Crew,"[Activate: Main] [Once Per Turn] You may add 1 card from your Life area to your hand: This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,OP10-016,OP10-016,569110,Monet,SuperRare,Character,../images/cardlist/card/OP10-016.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-016.png?250530,Red,2.0,Special,3000.0,1000.0,"Punk Hazard, Donquixote Pirates","[Activate: Main] You may rest this Character: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters. Then, give up to 1 of your opponent's Characters −1000 power during this turn.",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,2,ST21-003,ST21-003,569021,Sanji,Common,Character,../images/cardlist/card/ST21-003.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-003.png?250530,Red,2.0,Strike,3000.0,2000.0,Straw Hat Crew,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,OP09-014,OP09-014,569109,Limejuice,Uncommon,Character,../images/cardlist/card/OP09-014.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-014.png?250530,Red,3.0,Special,3000.0,2000.0,Red-Haired Pirates,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,3,OP10-005,OP10-005,569110,Sanji,SuperRare,Character,../images/cardlist/card/OP10-005.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-005.png?250530,Red,3.0,Special,3000.0,1000.0,"Punk Hazard, Straw Hat Crew",[Your Turn] This Character gains +3000 power.<br>[On K.O.] Draw 1 card.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,3,OP10-011,OP10-011,569110,Tony Tony.Chopper,Rare,Character,../images/cardlist/card/OP10-011.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-011.png?250530,Red,4.0,Strike,4000.0,2000.0,"Punk Hazard, Straw Hat Crew","[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[Opponent's Turn] This Character gains +2000 power.",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,OP09-015,OP09-015,569109,Lucky.Roux,Rare,Character,../images/cardlist/card/OP09-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-015.png?250530,Red,4.0,Ranged,5000.0,1000.0,Red-Haired Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On K.O.] If your Leader has the {Red-Haired Pirates} type, K.O. up to 1 of your opponent's Characters with a base power of 6000 or less.",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,ST21-015,ST21-015,569021,Roronoa Zoro,SuperRare,Character,../images/cardlist/card/ST21-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-015.png?250530,Red,4.0,Slash,5000.0,1000.0,Straw Hat Crew,[DON!! x2] This Character gains [Rush].<br>[On K.O.] Play up to 1 red Character card with 6000 power or less other than [Roronoa Zoro] from your hand.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,2,OP09-005,OP09-005,569109,Silvers Rayleigh,Rare,Character,../images/cardlist/card/OP09-005.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-005.png?250530,Red,5.0,Slash,6000.0,1000.0,Roger Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>[On Play] If your opponent has 2 or more Characters with a base power of 5000 or more, draw 2 cards and trash 1 card from your hand.",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,ST21-014,ST21-014,569021,Monkey.D.Luffy,SuperRare,Character,../images/cardlist/card/ST21-014.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-014.png?250530,Red,5.0,Strike,6000.0,,"The Four Emperors, Straw Hat Crew",[Rush] (This card can attack on the turn in which it is played.)<br>[When Attacking] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,OP09-009,OP09-009,569109,Benn.Beckman,SuperRare,Character,../images/cardlist/card/OP09-009.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-009.png?250530,Red,7.0,Ranged,7000.0,1000.0,Red-Haired Pirates,[On Play] Trash up to 1 of your opponent's Characters with 6000 power or less.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,4,OP07-015,OP07-015,569107,Monkey.D.Dragon,SuperRare,Character,../images/cardlist/card/OP07-015.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-015.png?250530,Red,8.0,Special,9000.0,,Revolutionary Army,[Rush] (This card can attack on the turn in which it is played.)<br>[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,2,OP09-004,OP09-004,569109,Shanks,SuperRare,Character,../images/cardlist/card/OP09-004.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-004.png?250530,Red,10.0,Slash,12000.0,,"The Four Emperors, Red-Haired Pirates",Give all of your opponent's Characters −1000 power.<br>[Rush] (This card can attack on the turn in which it is played.),
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,3,OP09-118,OP09-118,569109,Gol.D.Roger,SecretRare,Character,../images/cardlist/card/OP09-118.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP09-118.png?250530,Red,10.0,Slash,13000.0,,"King of the Pirates, Roger Pirates","[Rush] (This card can attack on the turn in which it is played.)<br>When your opponent activates [Blocker], if either you or your opponent has 0 Life cards, you win the game.",
https://gumgum.gg/decklists/deck/west/op11/6d90c80f-1613-4371-ae7f-e7353b6bbe5f,OP11  Shanks Decklist,3,ST21-017,ST21-017,569021,Gum-Gum Mole Pistol,Common,Event,../images/cardlist/card/ST21-017.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST21-017.png?250530,Red,4.0,,,,"The Four Emperors, Straw Hat Crew","[Main] Give up to 1 of your opponent's Characters −5000 power during this turn. Then, if you have a Character with 6000 power or more, K.O. up to 1 of your opponent's Characters with 2000 power or less.",[Trigger] Activate this card's [Main] effect.
https://gumgum.gg/decklists/deck/west/op11/2c29dc10-039d-4b0c-b53c-c8523f1b5fd6,OP11  UP Monkey D. Luffy Decklist,1,OP11-040,OP11-040,569111,Monkey.D.Luffy,Leader,Leader,../images/cardlist/card/OP11-040.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-040.png?250530,"Blue, Purple",3.0,Strike,6000.0,,Straw Hat Crew,"This effect can be activated at the start of your turn. If you have 8 or more DON!! cards on your field, look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the top or bottom of the deck in any order.",
https://gumgum.gg/decklists/deck/west/op11/2c29dc10-039d-4b0c-b53c-c8523f1b5fd6,OP11  UP Monkey D. Luffy Decklist,1,P-053,P-053,569901,Nami,Promo,Character,../images/cardlist/card/P-053.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/P-053.png?250530,Blue,1.0,Wisdom,1000.0,2000.0,Straw Hat Crew,"[On Play] If you have 3 or less cards in your hand, return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.",
https://gumgum.gg/decklists/deck/west/op11/2c29dc10-039d-4b0c-b53c-c8523f1b5fd6,OP11  UP Monkey D. Luffy Decklist,4,ST18-001,ST18-001,569018,Uso-Hachi,Common,Character,../images/cardlist/card/ST18-001.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/ST18-001.png?250530,Purple,3.0,Ranged,3000.0,2000.0,Straw Hat Crew,"[On Play] If you have 8 or more DON!! cards on your field, rest up to 1 of your opponent's Characters with a cost of 5 or less.",
https://gumgum.gg/decklists/deck/west/op11/2c29dc10-039d-4b0c-b53c-c8523f1b5fd6,OP11  UP Monkey D. Luffy Decklist,4,OP05-067,OP05-067,569105,Zoro-Juurou,Rare,Character,../images/cardlist/card/OP05-067.png?250530,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-067.png?250530,Purple,3.0,Slash,4000.0,1000.0,Straw Hat Crew,"[When Attacking] If you have 3 or less Life cards, add up to 1 DON!! card from your DON!! deck and set it as active.",
